id,Period,Data_value,Series_title_2
11989,2012.08,82992517.0,Debit
11990,2012.09,80132433.0,Debit
11991,2012.1,83311019.0,Debit
11992,2012.11,84278288.0,Debit
11993,2012.12,91036315.0,Debit
11994,2013.01,81165418.0,Debit
11995,2013.02,76421221.0,Debit
11996,2013.03,85367696.0,Debit
11997,2013.04,81579498.0,Debit
11998,2013.05,85917826.0,Debit
11999,2013.06,81426424.0,Debit
12000,2013.07,85096408.0,Debit
12001,2013.08,86638373.0,Debit
12002,2013.09,82433565.0,Debit
12003,2013.1,88090823.0,Debit
12004,2013.11,87823000.0,Debit
12005,2013.12,94087533.0,Debit
12006,2014.01,84063475.0,Debit
12007,2014.02,80131375.0,Debit
12008,2014.03,88985843.0,Debit
12009,2014.04,84978983.0,Debit
12010,2014.05,91188351.0,Debit
12011,2014.06,84461538.0,Debit
12012,2014.07,88514440.0,Debit
12013,2014.08,88818680.0,Debit
12014,2014.09,85621766.0,Debit
12015,2014.1,91632531.0,Debit
12016,2014.11,89349950.0,Debit
12017,2014.12,97179372.0,Debit
12018,2015.01,88269780.0,Debit
12019,2015.02,82347136.0,Debit
12020,2015.03,91411391.0,Debit
12021,2015.04,87184554.0,Debit
12022,2015.05,91947346.0,Debit
12023,2015.06,86376061.0,Debit
12024,2015.07,91119610.0,Debit
12025,2015.08,89516505.0,Debit
12026,2015.09,88018905.0,Debit
12027,2015.1,93283027.0,Debit
12028,2015.11,90252156.0,Debit
12029,2015.12,99960240.0,Debit
12030,2016.01,87923024.0,Debit
12031,2016.02,85415566.0,Debit
12032,2016.03,92711553.0,Debit
12033,2016.04,91201380.0,Debit
12034,2016.05,90647662.0,Debit
12035,2016.06,88802637.0,Debit
12036,2016.07,92265012.0,Debit
12037,2016.08,89171935.0,Debit
12038,2016.09,88631282.0,Debit
12039,2016.1,92585351.0,Debit
12040,2016.11,91414929.0,Debit
12041,2016.12,99444698.0,Debit
12042,2017.01,85668909.0,Debit
12043,2017.02,82188055.0,Debit
12044,2017.03,92246872.0,Debit
12045,2017.04,86036641.0,Debit
12046,2017.05,89999581.0,Debit
12047,2017.06,86706503.0,Debit
12048,2017.07,87190610.0,Debit
12049,2017.08,88603537.0,Debit
12050,2017.09,87120790.0,Debit
12051,2017.1,89768242.0,Debit
12052,2017.11,91664200.0,Debit
12053,2017.12,97203927.0,Debit
12054,2018.01,84921048.0,Debit
12055,2018.02,80317808.0,Debit
12056,2018.03,90879639.0,Debit
12057,2018.04,83648602.0,Debit
12058,2018.05,88560347.0,Debit
12059,2018.06,85014535.0,Debit
12060,2018.07,86175747.0,Debit
12061,2018.08,88177232.0,Debit
12062,2018.09,84993473.0,Debit
12063,2018.1,88783051.0,Debit
12064,2018.11,88485008.0,Debit
12065,2018.12,94102458.0,Debit
12066,2019.01,84396662.0,Debit
12067,2019.02,80050541.0,Debit
12068,2019.03,89499784.0,Debit
12069,2019.04,83196381.0,Debit
12070,2019.05,88496225.0,Debit
12071,2019.06,83030700.0,Debit
12072,2019.07,85781923.0,Debit
12073,2019.08,87207398.0,Debit
12074,2019.09,83300098.0,Debit
12075,2019.1,89156916.0,Debit
12076,2019.11,88959908.0,Debit
12077,2019.12,92576249.0,Debit
12078,2020.01,83976370.0,Debit
12079,2020.02,84570255.0,Debit
12080,2020.03,71623452.0,Debit
12081,2020.04,19547555.0,Debit
12082,2020.05,48209270.0,Debit
12083,2020.06,64227827.0,Debit
12084,2020.07,73503517.0,Debit
12085,2020.08,65076647.0,Debit
12086,2020.09,67172166.0,Debit
12087,2020.1,73869769.0,Debit
12088,2020.11,71667137.0,Debit
12089,2020.12,78564548.0,Debit
12090,2021.01,69748979.0,Debit
12091,2021.02,64257556.0,Debit
12092,2021.03,69647888.0,Debit
12093,2021.04,69002780.0,Debit
12094,2021.05,71019255.0,Debit
12095,2021.06,68269970.0,Debit
12096,2021.07,71073432.0,Debit
12097,2021.08,47041306.0,Debit
12098,2021.09,43296045.0,Debit
12099,2021.1,54008447.0,Debit
12100,2021.11,56990598.0,Debit
12101,2021.12,64193551.0,Debit
12102,2022.01,57749512.0,Debit
12103,2022.02,51566508.0,Debit
12104,2022.03,55533769.0,Debit
12105,2022.04,56458157.0,Debit
12106,2022.05,58471249.0,Debit
12107,2022.06,56742853.0,Debit
12108,2022.07,58159216.0,Debit
12109,2022.08,59245522.0,Debit
12110,2022.09,59640389.0,Debit
12111,2022.1,61800098.0,Debit
12112,2022.11,61460799.0,Debit
12113,2022.12,65643500.0,Debit
13515,2002.12,4083.4,Credit
13516,2003.03,3847.9,Credit
13517,2003.06,3596.6,Credit
13518,2003.09,3752.6,Credit
13519,2003.12,4561.6,Credit
13520,2004.03,4396.9,Credit
13521,2004.06,4212.2,Credit
13522,2004.09,4338.8,Credit
13523,2004.12,5122.4,Credit
13524,2005.03,4807.8,Credit
13525,2005.06,4595.3,Credit
13526,2005.09,4772.3,Credit
13527,2005.12,5543.5,Credit
13528,2006.03,5299.5,Credit
13529,2006.06,5114.9,Credit
13530,2006.09,5228.4,Credit
13531,2006.12,6119.0,Credit
13532,2007.03,5809.7,Credit
13533,2007.06,5482.8,Credit
13534,2007.09,5629.3,Credit
13535,2007.12,6636.7,Credit
13536,2008.03,6233.6,Credit
13537,2008.06,5860.4,Credit
13538,2008.09,5944.7,Credit
13539,2008.12,6587.0,Credit
13540,2009.03,5989.0,Credit
13541,2009.06,5615.0,Credit
13542,2009.09,5751.8,Credit
13543,2009.12,6615.1,Credit
13544,2010.03,6153.6,Credit
13545,2010.06,5760.9,Credit
13546,2010.09,5878.6,Credit
13547,2010.12,6840.4,Credit
13548,2011.03,6371.8,Credit
13549,2011.06,6098.3,Credit
13550,2011.09,6216.1,Credit
13551,2011.12,7302.8,Credit
13552,2012.03,6794.0,Credit
13553,2012.06,6377.9,Credit
13554,2012.09,6460.0,Credit
13555,2012.12,7599.8,Credit
13556,2013.03,7066.4,Credit
13557,2013.06,6879.6,Credit
13558,2013.09,7032.8,Credit
13559,2013.12,8257.4,Credit
13560,2014.03,7670.1,Credit
13561,2014.06,7319.1,Credit
13562,2014.09,7407.2,Credit
13563,2014.12,8750.1,Credit
13564,2015.03,8131.5,Credit
13565,2015.06,7851.0,Credit
13566,2015.09,8168.2,Credit
13567,2015.12,9606.7,Credit
13568,2016.03,9055.7,Credit
13569,2016.06,8725.7,Credit
13570,2016.09,8951.2,Credit
13571,2016.12,10593.9,Credit
13572,2017.03,10920.9,Credit
13573,2017.06,10537.3,Credit
13574,2017.09,10711.7,Credit
13575,2017.12,12642.8,Credit
13576,2018.03,12173.9,Credit
13577,2018.06,11644.2,Credit
13578,2018.09,11930.1,Credit
13579,2018.12,13794.8,Credit
13580,2019.03,12933.2,Credit
13581,2019.06,12377.6,Credit
13582,2019.09,12502.7,Credit
13583,2019.12,14464.2,Credit
13584,2020.03,13326.1,Credit
13585,2020.06,11408.6,Credit
13586,2020.09,13963.0,Credit
13587,2020.12,15988.3,Credit
13588,2021.03,14158.7,Credit
13589,2021.06,14928.6,Credit
13590,2021.09,13958.8,Credit
13591,2021.12,17190.6,Credit
13592,2022.03,15618.7,Credit
13593,2022.06,16548.4,Credit
13594,2022.09,17113.4,Credit
13595,2022.12,19380.3,Credit
13596,2002.12,5114.9,Debit
13597,2003.03,4656.2,Debit
13598,2003.06,4815.2,Debit
13599,2003.09,5004.8,Debit
13600,2003.12,5593.5,Debit
13601,2004.03,5157.6,Debit
13602,2004.06,5301.7,Debit
13603,2004.09,5438.5,Debit
13604,2004.12,6017.1,Debit
13605,2005.03,5517.6,Debit
13606,2005.06,5707.9,Debit
13607,2005.09,5891.7,Debit
13608,2005.12,6526.3,Debit
13609,2006.03,5967.2,Debit
13610,2006.06,6225.6,Debit
13611,2006.09,6384.5,Debit
13612,2006.12,7120.7,Debit
13613,2007.03,6613.9,Debit
13614,2007.06,6829.8,Debit
13615,2007.09,6969.0,Debit
13616,2007.12,7751.8,Debit
13617,2008.03,7136.1,Debit
13618,2008.06,7178.8,Debit
13619,2008.09,7353.5,Debit
13620,2008.12,8157.1,Debit
13621,2009.03,7405.0,Debit
13622,2009.06,7613.9,Debit
13623,2009.09,7795.3,Debit
13624,2009.12,8561.2,Debit
13625,2010.03,7871.5,Debit
13626,2010.06,7950.3,Debit
13627,2010.09,8194.7,Debit
13628,2010.12,9196.2,Debit
13629,2011.03,8432.1,Debit
13630,2011.06,8676.3,Debit
13631,2011.09,8818.2,Debit
13632,2011.12,9700.6,Debit
13633,2012.03,9008.3,Debit
13634,2012.06,9104.3,Debit
13635,2012.09,9192.7,Debit
13636,2012.12,10145.2,Debit
13637,2013.03,9349.8,Debit
13638,2013.06,9478.3,Debit
13639,2013.09,9613.3,Debit
13640,2013.12,10621.5,Debit
13641,2014.03,9694.1,Debit
13642,2014.06,9884.3,Debit
13643,2014.09,9913.7,Debit
13644,2014.12,10943.9,Debit
13645,2015.03,9970.6,Debit
13646,2015.06,10099.6,Debit
13647,2015.09,10205.8,Debit
13648,2015.12,11223.5,Debit
13649,2016.03,10278.0,Debit
13650,2016.06,10355.6,Debit
13651,2016.09,10338.4,Debit
13652,2016.12,11305.5,Debit
13653,2017.03,10143.0,Debit
13654,2017.06,10242.0,Debit
13655,2017.09,10180.8,Debit
13656,2017.12,11195.9,Debit
13657,2018.03,9999.9,Debit
13658,2018.06,10048.4,Debit
13659,2018.09,10123.3,Debit
13660,2018.12,11008.6,Debit
13661,2019.03,9963.1,Debit
13662,2019.06,10072.6,Debit
13663,2019.09,10173.4,Debit
13664,2019.12,11176.3,Debit
13665,2020.03,9875.7,Debit
13666,2020.06,6505.9,Debit
13667,2020.09,9013.2,Debit
13668,2020.12,10044.7,Debit
13669,2021.03,8833.5,Debit
13670,2021.06,9134.1,Debit
13671,2021.09,7449.5,Debit
13672,2021.12,8594.0,Debit
13673,2022.03,7950.7,Debit
13674,2022.06,8323.0,Debit
13675,2022.09,8501.6,Debit
13676,2022.12,9416.3,Debit
14160,2002.12,3711.6,Credit
14161,2003.03,3828.1,Credit
14162,2003.06,3815.7,Credit
14163,2003.09,3938.2,Credit
14164,2003.12,4140.6,Credit
14165,2004.03,4314.3,Credit
14166,2004.06,4467.3,Credit
14167,2004.09,4559.5,Credit
14168,2004.12,4675.1,Credit
14169,2005.03,4773.8,Credit
14170,2005.06,4870.3,Credit
14171,2005.09,5011.9,Credit
14172,2005.12,5117.1,Credit
14173,2006.03,5212.2,Credit
14174,2006.06,5419.8,Credit
14175,2006.09,5536.0,Credit
14176,2006.12,5618.5,Credit
14177,2007.03,5754.4,Credit
14178,2007.06,5808.1,Credit
14179,2007.09,5913.2,Credit
14180,2007.12,6052.9,Credit
14181,2008.03,6125.2,Credit
14182,2008.06,6210.2,Credit
14183,2008.09,6203.0,Credit
14184,2008.12,6004.9,Credit
14185,2009.03,5979.1,Credit
14186,2009.06,5949.9,Credit
14187,2009.09,5994.0,Credit
14188,2009.12,6051.4,Credit
14189,2010.03,6119.9,Credit
14190,2010.06,6101.7,Credit
14191,2010.09,6158.2,Credit
14192,2010.12,6257.9,Credit
14193,2011.03,6332.7,Credit
14194,2011.06,6451.9,Credit
14195,2011.09,6529.9,Credit
14196,2011.12,6743.1,Credit
14197,2012.03,6678.2,Credit
14198,2012.06,6740.0,Credit
14199,2012.09,6822.0,Credit
14200,2012.12,6912.6,Credit
14201,2013.03,7056.1,Credit
14202,2013.06,7259.5,Credit
14203,2013.09,7378.8,Credit
14204,2013.12,7525.3,Credit
14205,2014.03,7645.3,Credit
14206,2014.06,7710.7,Credit
14207,2014.09,7789.8,Credit
14208,2014.12,7970.9,Credit
14209,2015.03,8112.3,Credit
14210,2015.06,8260.5,Credit
14211,2015.09,8575.0,Credit
14212,2015.12,8805.7,Credit
14213,2016.03,8880.3,Credit
14214,2016.06,9170.4,Credit
14215,2016.09,9435.7,Credit
14216,2016.12,9844.8,Credit
14217,2017.03,10710.6,Credit
14218,2017.06,11058.5,Credit
14219,2017.09,11389.4,Credit
14220,2017.12,11713.6,Credit
14221,2018.03,12008.0,Credit
14222,2018.06,12197.2,Credit
14223,2018.09,12582.9,Credit
14224,2018.12,12725.9,Credit
14225,2019.03,12852.5,Credit
14226,2019.06,12942.2,Credit
14227,2019.09,13059.1,Credit
14228,2019.12,13406.6,Credit
14229,2020.03,13040.4,Credit
14230,2020.06,11907.9,Credit
14231,2020.09,14554.6,Credit
14232,2020.12,14886.1,Credit
14233,2021.03,14031.4,Credit
14234,2021.06,15556.8,Credit
14235,2021.09,14586.2,Credit
14236,2021.12,16050.5,Credit
14237,2022.03,15472.5,Credit
14238,2022.06,17222.5,Credit
14239,2022.09,17885.1,Credit
14240,2022.12,18298.0,Credit
14241,2002.12,4760.9,Debit
14242,2003.03,4846.0,Debit
14243,2003.06,4929.0,Debit
14244,2003.09,5069.4,Debit
14245,2003.12,5201.2,Debit
14246,2004.03,5298.1,Debit
14247,2004.06,5425.8,Debit
14248,2004.09,5527.8,Debit
14249,2004.12,5607.3,Debit
14250,2005.03,5732.6,Debit
14251,2005.06,5840.5,Debit
14252,2005.09,5982.4,Debit
14253,2005.12,6086.8,Debit
14254,2006.03,6188.7,Debit
14255,2006.06,6371.5,Debit
14256,2006.09,6493.7,Debit
14257,2006.12,6645.9,Debit
14258,2007.03,6847.1,Debit
14259,2007.06,6991.6,Debit
14260,2007.09,7100.7,Debit
14261,2007.12,7251.1,Debit
14262,2008.03,7306.7,Debit
14263,2008.06,7351.5,Debit
14264,2008.09,7476.4,Debit
14265,2008.12,7581.3,Debit
14266,2009.03,7683.1,Debit
14267,2009.06,7797.7,Debit
14268,2009.09,7920.5,Debit
14269,2009.12,7991.5,Debit
14270,2010.03,8127.8,Debit
14271,2010.06,8141.5,Debit
14272,2010.09,8361.8,Debit
14273,2010.12,8575.1,Debit
14274,2011.03,8716.2,Debit
14275,2011.06,8879.8,Debit
14276,2011.09,8986.6,Debit
14277,2011.12,9059.8,Debit
14278,2012.03,9194.9,Debit
14279,2012.06,9312.9,Debit
14280,2012.09,9390.5,Debit
14281,2012.12,9510.6,Debit
14282,2013.03,9611.9,Debit
14283,2013.06,9690.4,Debit
14284,2013.09,9851.4,Debit
14285,2013.12,9903.3,Debit
14286,2014.03,10017.5,Debit
14287,2014.06,10103.8,Debit
14288,2014.09,10111.9,Debit
14289,2014.12,10183.8,Debit
14290,2015.03,10322.0,Debit
14291,2015.06,10324.3,Debit
14292,2015.09,10399.8,Debit
14293,2015.12,10473.9,Debit
14294,2016.03,10503.4,Debit
14295,2016.06,10592.1,Debit
14296,2016.09,10551.9,Debit
14297,2016.12,10526.0,Debit
14298,2017.03,10499.8,Debit
14299,2017.06,10480.3,Debit
14300,2017.09,10384.6,Debit
14301,2017.12,10426.1,Debit
14302,2018.03,10364.9,Debit
14303,2018.06,10284.3,Debit
14304,2018.09,10313.3,Debit
14305,2018.12,10274.5,Debit
14306,2019.03,10329.7,Debit
14307,2019.06,10303.8,Debit
14308,2019.09,10363.4,Debit
14309,2019.12,10384.8,Debit
14310,2020.03,10185.1,Debit
14311,2020.06,6648.5,Debit
14312,2020.09,9104.8,Debit
14313,2020.12,9367.7,Debit
14314,2021.03,9222.6,Debit
14315,2021.06,9320.6,Debit
14316,2021.09,7544.6,Debit
14317,2021.12,8008.1,Debit
14318,2022.03,8328.8,Debit
14319,2022.06,8481.4,Debit
14320,2022.09,8589.0,Debit
14321,2022.12,8786.8,Debit
14529,2002.12,3717.3,Credit
14530,2003.03,3770.0,Credit
14531,2003.06,3825.8,Credit
14532,2003.09,3946.1,Credit
14533,2003.12,4132.0,Credit
14534,2004.03,4317.9,Credit
14535,2004.06,4458.2,Credit
14536,2004.09,4568.6,Credit
14537,2004.12,4671.1,Credit
14538,2005.03,4771.4,Credit
14539,2005.06,4879.7,Credit
14540,2005.09,5004.0,Credit
14541,2005.12,5110.0,Credit
14542,2006.03,5236.2,Credit
14543,2006.06,5400.6,Credit
14544,2006.09,5533.8,Credit
14545,2006.12,5634.8,Credit
14546,2007.03,5734.6,Credit
14547,2007.06,5819.2,Credit
14548,2007.09,5919.5,Credit
14549,2007.12,6039.5,Credit
14550,2008.03,6138.8,Credit
14551,2008.06,6207.4,Credit
14552,2008.09,6178.7,Credit
14553,2008.12,6062.7,Credit
14554,2009.03,5970.2,Credit
14555,2009.06,5957.6,Credit
14556,2009.09,5989.8,Credit
14557,2009.12,6058.4,Credit
14558,2010.03,6100.9,Credit
14559,2010.06,6115.9,Credit
14560,2010.09,6160.9,Credit
14561,2010.12,6247.8,Credit
14562,2011.03,6341.0,Credit
14563,2011.06,6451.3,Credit
14564,2011.09,6571.9,Credit
14565,2011.12,6647.9,Credit
14566,2012.03,6687.7,Credit
14567,2012.06,6739.2,Credit
14568,2012.09,6817.9,Credit
14569,2012.12,6915.3,Credit
14570,2013.03,7067.2,Credit
14571,2013.06,7240.7,Credit
14572,2013.09,7390.9,Credit
14573,2013.12,7523.4,Credit
14574,2014.03,7638.2,Credit
14575,2014.06,7709.2,Credit
14576,2014.09,7806.7,Credit
14577,2014.12,7957.0,Credit
14578,2015.03,8104.0,Credit
14579,2015.06,8290.6,Credit
14580,2015.09,8562.0,Credit
14581,2015.12,8773.1,Credit
14582,2016.03,8925.2,Credit
14583,2016.06,9134.8,Credit
14584,2016.09,9459.1,Credit
14585,2016.12,9936.0,Credit
14586,2017.03,10536.9,Credit
14587,2017.06,11042.8,Credit
14588,2017.09,11403.4,Credit
14589,2017.12,11717.4,Credit
14590,2018.03,11980.3,Credit
14591,2018.06,12251.6,Credit
14592,2018.09,12534.0,Credit
14593,2018.12,12744.0,Credit
14594,2019.03,12846.3,Credit
14595,2019.06,12932.0,Credit
14596,2019.09,13087.6,Credit
14597,2019.12,13397.2,Credit
14598,2002.12,4761.3,Debit
14599,2003.03,4843.4,Debit
14600,2003.06,4938.3,Debit
14601,2003.09,5066.5,Debit
14602,2003.12,5194.4,Debit
14603,2004.03,5307.1,Debit
14604,2004.06,5421.4,Debit
14605,2004.09,5523.0,Debit
14606,2004.12,5616.9,Debit
14607,2005.03,5724.1,Debit
14608,2005.06,5849.5,Debit
14609,2005.09,5974.6,Debit
14610,2005.12,6083.3,Debit
14611,2006.03,6205.2,Debit
14612,2006.06,6354.5,Debit
14613,2006.09,6498.9,Debit
14614,2006.12,6655.0,Debit
14615,2007.03,6837.8,Debit
14616,2007.06,6987.5,Debit
14617,2007.09,7116.3,Debit
14618,2007.12,7235.0,Debit
14619,2008.03,7306.2,Debit
14620,2008.06,7365.5,Debit
14621,2008.09,7467.8,Debit
14622,2008.12,7581.4,Debit
14623,2009.03,7684.6,Debit
14624,2009.06,7801.8,Debit
14625,2009.09,7910.4,Debit
14626,2009.12,7998.4,Debit
14627,2010.03,8084.6,Debit
14628,2010.06,8201.3,Debit
14629,2010.09,8370.2,Debit
14630,2010.12,8559.2,Debit
14631,2011.03,8729.0,Debit
14632,2011.06,8872.3,Debit
14633,2011.09,8981.3,Debit
14634,2011.12,9072.6,Debit
14635,2012.03,9190.8,Debit
14636,2012.06,9305.1,Debit
14637,2012.09,9401.1,Debit
14638,2012.12,9506.4,Debit
14639,2013.03,9603.9,Debit
14640,2013.06,9712.2,Debit
14641,2013.09,9824.7,Debit
14642,2013.12,9922.5,Debit
14643,2014.03,10014.6,Debit
14644,2014.06,10089.7,Debit
14645,2014.09,10123.0,Debit
14646,2014.12,10195.7,Debit
14647,2015.03,10285.9,Debit
14648,2015.06,10342.0,Debit
14649,2015.09,10398.3,Debit
14650,2015.12,10463.1,Debit
14651,2016.03,10524.9,Debit
14652,2016.06,10567.8,Debit
14653,2016.09,10563.5,Debit
14654,2016.12,10524.4,Debit
14655,2017.03,10506.4,Debit
14656,2017.06,10458.5,Debit
14657,2017.09,10417.9,Debit
14658,2017.12,10402.4,Debit
14659,2018.03,10361.6,Debit
14660,2018.06,10306.8,Debit
14661,2018.09,10288.4,Debit
14662,2018.12,10299.3,Debit
14663,2019.03,10304.6,Debit
14664,2019.06,10325.1,Debit
14665,2019.09,10367.7,Debit
14666,2019.12,10358.7,Debit
14910,2002.12,234.6,Services
14911,2003.03,214.2,Services
14912,2003.06,224.7,Services
14913,2003.09,241.6,Services
14914,2003.12,265.0,Services
14915,2004.03,250.0,Services
14916,2004.06,265.8,Services
14917,2004.09,279.3,Services
14918,2004.12,305.7,Services
14919,2005.03,278.6,Services
14920,2005.06,303.0,Services
14921,2005.09,315.7,Services
14922,2005.12,337.1,Services
14923,2006.03,313.7,Services
14924,2006.06,327.8,Services
14925,2006.09,348.7,Services
14926,2006.12,378.2,Services
14927,2007.03,357.6,Services
14928,2007.06,369.4,Services
14929,2007.09,388.2,Services
14930,2007.12,420.2,Services
14931,2008.03,385.7,Services
14932,2008.06,405.1,Services
14933,2008.09,419.2,Services
14934,2008.12,444.3,Services
14935,2009.03,403.0,Services
14936,2009.06,420.9,Services
14937,2009.09,440.2,Services
14938,2009.12,472.0,Services
14939,2010.03,429.1,Services
14940,2010.06,436.3,Services
14941,2010.09,462.0,Services
14942,2010.12,500.1,Services
14943,2011.03,448.4,Services
14944,2011.06,467.0,Services
14945,2011.09,490.8,Services
14946,2011.12,528.2,Services
14947,2012.03,488.9,Services
14948,2012.06,498.2,Services
14949,2012.09,519.9,Services
14950,2012.12,564.7,Services
14951,2013.03,513.5,Services
14952,2013.06,539.7,Services
14953,2013.09,567.3,Services
14954,2013.12,654.6,Services
14955,2014.03,596.6,Services
14956,2014.06,619.9,Services
14957,2014.09,637.6,Services
14958,2014.12,694.1,Services
14959,2015.03,640.2,Services
14960,2015.06,658.5,Services
14961,2015.09,712.7,Services
14962,2015.12,741.9,Services
14963,2016.03,683.7,Services
14964,2016.06,724.2,Services
14965,2016.09,754.4,Services
14966,2016.12,791.0,Services
14967,2017.03,753.9,Services
14968,2017.06,783.0,Services
14969,2017.09,835.1,Services
14970,2017.12,879.7,Services
14971,2018.03,806.9,Services
14972,2018.06,844.7,Services
14973,2018.09,883.9,Services
14974,2018.12,940.6,Services
14975,2019.03,856.4,Services
14976,2019.06,879.2,Services
14977,2019.09,933.4,Services
14978,2019.12,996.3,Services
14979,2020.03,821.1,Services
14980,2020.06,609.0,Services
14981,2020.09,935.6,Services
14982,2020.12,1024.0,Services
14983,2021.03,896.5,Services
14984,2021.06,970.5,Services
14985,2021.09,787.1,Services
14986,2021.12,920.3,Services
14987,2022.03,876.4,Services
14988,2022.06,958.8,Services
14989,2022.09,1046.6,Services
14990,2022.12,1113.5,Services
15546,2002.12,220.5,Services
15547,2003.03,226.0,Services
15548,2003.06,229.1,Services
15549,2003.09,239.8,Services
15550,2003.12,249.2,Services
15551,2004.03,260.1,Services
15552,2004.06,271.1,Services
15553,2004.09,277.2,Services
15554,2004.12,287.6,Services
15555,2005.03,293.6,Services
15556,2005.06,309.1,Services
15557,2005.09,313.2,Services
15558,2005.12,319.7,Services
15559,2006.03,327.9,Services
15560,2006.06,334.5,Services
15561,2006.09,348.7,Services
15562,2006.12,358.8,Services
15563,2007.03,373.4,Services
15564,2007.06,377.3,Services
15565,2007.09,388.2,Services
15566,2007.12,395.4,Services
15567,2008.03,400.2,Services
15568,2008.06,414.4,Services
15569,2008.09,416.1,Services
15570,2008.12,417.6,Services
15571,2009.03,423.4,Services
15572,2009.06,431.3,Services
15573,2009.09,437.3,Services
15574,2009.12,442.8,Services
15575,2010.03,450.6,Services
15576,2010.06,447.7,Services
15577,2010.09,459.5,Services
15578,2010.12,468.3,Services
15579,2011.03,470.6,Services
15580,2011.06,479.7,Services
15581,2011.09,488.7,Services
15582,2011.12,497.9,Services
15583,2012.03,506.0,Services
15584,2012.06,512.4,Services
15585,2012.09,521.6,Services
15586,2012.12,528.3,Services
15587,2013.03,538.6,Services
15588,2013.06,554.7,Services
15589,2013.09,563.8,Services
15590,2013.12,613.8,Services
15591,2014.03,625.9,Services
15592,2014.06,636.7,Services
15593,2014.09,631.8,Services
15594,2014.12,652.8,Services
15595,2015.03,672.2,Services
15596,2015.06,675.3,Services
15597,2015.09,704.5,Services
15598,2015.12,699.7,Services
15599,2016.03,708.6,Services
15600,2016.06,742.8,Services
15601,2016.09,743.8,Services
15602,2016.12,753.0,Services
15603,2017.03,786.4,Services
15604,2017.06,802.6,Services
15605,2017.09,829.4,Services
15606,2017.12,837.4,Services
15607,2018.03,841.6,Services
15608,2018.06,866.5,Services
15609,2018.09,878.8,Services
15610,2018.12,886.9,Services
15611,2019.03,900.4,Services
15612,2019.06,901.8,Services
15613,2019.09,923.2,Services
15614,2019.12,937.3,Services
15615,2020.03,851.1,Services
15616,2020.06,625.2,Services
15617,2020.09,927.1,Services
15618,2020.12,961.8,Services
15619,2021.03,941.5,Services
15620,2021.06,995.7,Services
15621,2021.09,781.4,Services
15622,2021.12,863.9,Services
15623,2022.03,919.9,Services
15624,2022.06,983.5,Services
15625,2022.09,1039.9,Services
15626,2022.12,1053.2,Services
16158,2002.12,220.9,Services
16159,2003.03,225.2,Services
16160,2003.06,230.5,Services
16161,2003.09,239.0,Services
16162,2003.12,249.5,Services
16163,2004.03,260.4,Services
16164,2004.06,270.1,Services
16165,2004.09,278.5,Services
16166,2004.12,286.0,Services
16167,2005.03,295.8,Services
16168,2005.06,305.9,Services
16169,2005.09,313.9,Services
16170,2005.12,320.0,Services
16171,2006.03,327.0,Services
16172,2006.06,336.0,Services
16173,2006.09,347.2,Services
16174,2006.12,360.6,Services
16175,2007.03,371.0,Services
16176,2007.06,379.4,Services
16177,2007.09,387.3,Services
16178,2007.12,394.6,Services
16179,2008.03,402.7,Services
16180,2008.06,411.9,Services
16181,2008.09,416.7,Services
16182,2008.12,418.1,Services
16183,2009.03,423.5,Services
16184,2009.06,430.9,Services
16185,2009.09,437.2,Services
16186,2009.12,443.7,Services
16187,2010.03,448.8,Services
16188,2010.06,452.7,Services
16189,2010.09,459.4,Services
16190,2010.12,466.8,Services
16191,2011.03,472.1,Services
16192,2011.06,479.2,Services
16193,2011.09,488.8,Services
16194,2011.12,497.8,Services
16195,2012.03,505.6,Services
16196,2012.06,513.1,Services
16197,2012.09,520.7,Services
16198,2012.12,528.6,Services
16199,2013.03,538.8,Services
16200,2013.06,554.4,Services
16201,2013.09,579.1,Services
16202,2013.12,606.8,Services
16203,2014.03,627.5,Services
16204,2014.06,632.9,Services
16205,2014.09,636.9,Services
16206,2014.12,651.9,Services
16207,2015.03,668.0,Services
16208,2015.06,682.9,Services
16209,2015.09,696.6,Services
16210,2015.12,702.4,Services
16211,2016.03,713.5,Services
16212,2016.06,735.0,Services
16213,2016.09,745.5,Services
16214,2016.12,757.3,Services
16215,2017.03,781.4,Services
16216,2017.06,806.8,Services
16217,2017.09,826.2,Services
16218,2017.12,836.7,Services
16219,2018.03,845.8,Services
16220,2018.06,863.4,Services
16221,2018.09,878.7,Services
16222,2018.12,888.8,Services
16223,2019.03,896.9,Services
16224,2019.06,906.4,Services
16225,2019.09,922.1,Services
16226,2019.12,935.1,Services
16746,2002.12,43794553.0,Credit
16747,2003.03,40635472.0,Credit
16748,2003.06,38786185.0,Credit
16749,2003.09,40387656.0,Credit
16750,2003.12,49201203.0,Credit
16751,2004.03,46789595.0,Credit
16752,2004.06,44852693.0,Credit
16753,2004.09,46274370.0,Credit
16754,2004.12,54234106.0,Credit
16755,2005.03,50429364.0,Credit
16756,2005.06,48428422.0,Credit
16757,2005.09,49907973.0,Credit
16758,2005.12,58205530.0,Credit
16759,2006.03,54426281.0,Credit
16760,2006.06,52184721.0,Credit
16761,2006.09,53361097.0,Credit
16762,2006.12,62101782.0,Credit
16763,2007.03,58265736.0,Credit
16764,2007.06,55477068.0,Credit
16765,2007.09,56558495.0,Credit
16766,2007.12,66036073.0,Credit
16767,2008.03,61979899.0,Credit
